"code","libelle_x","pct_pop_0_24","pct_pop_25_64","pct_pop_65_plus","pct_union_libre","pct_ouvriers","pct_sans_emploi","pct_fam_3_enfants_plus","taux_de_natalite_annuel_moyen_2015_2021","taux_de_mortalite_annuel_moyen_2015_2021"
30033,"Beauvoisin",34.7070417487905,52.2307830137968,13.1338469808278,13.2,11.503314818133,20.548885077187,11.2,15.1,8.3
30034,"Bellegarde",31.0206718346253,50.9173126614987,18.1266149870801,12.2,11.0981912144703,24.1563055062167,8.7,12.4,7
30036,"Bernis",29.5260523991757,48.6017073888725,21.8133647335885,10.5,8.50750662349132,26.6505148394912,7.3,10.4,12.8
30047,"Bouillargues",26.2596899224806,49.7093023255814,23.4496124031008,9.5,8.30103359173127,23.2293697205978,6.6,9.4,8.7
30060,"Caissargues",26.7024652184525,47.5958018061997,26.9953624603368,9,5.2721503539175,28.974358974359,6,8.4,8.1
30062,"Calvisson",31.1220311220311,50.4504504504504,18.3456183456183,12,6.99426699426699,20.4220779220779,7.6,9.8,8
30075,"Caveirac",22.7763732475293,46.7708572741898,29.6023902551138,8.1,5.4010572282234,19.8034398034398,4.4,8.8,6.5
30082,"Clarensac",28.4345794392523,50.911214953271,21.0280373831776,8.7,5.81775700934579,24.6443322625057,5.9,8.6,5.2
30123,"Gallargues-le-Montueux",29.2594654788419,53.4521158129176,17.0935412026726,12,8.63028953229399,18.6458333333333,7.5,12.1,5.2
30125,"Garons",31.3748531139835,50.9596553074814,18.0376028202115,10.8,10.2036819428124,26.0184473481937,8.8,12.6,9.1
30128,"Générac",29.5403726708075,50.5341614906832,20.4223602484472,11,10.0124223602484,23.8938053097345,6.7,9.4,7.6
30132,"La Grand-Combe",28.3582089552239,42.9973420568391,28.7262318544265,8.4,9.13923533019832,67.2848311935331,12.5,10.8,17.1
30133,"Le Grau-du-Roi",15.88054041242,40.6138895472861,43.3870585446788,8.3,5.8663190329462,33.7904873066822,3.9,5.7,16.3
30135,"Jonquières-Saint-Vincent",30.0701116593093,49.4676707348741,21.345105167489,10.7,11.8151129576733,27.0341207349081,10.7,12.5,6.4
30141,"Laudun-l'Ardoise",28.1523575487636,54.7688527107971,17.2323759791123,15.1,14.4217478113961,32.893998878295,11.2,11.1,6.4
30155,"Manduel",28.1474187649458,51.7231678154452,19.9324799549866,10.5,9.60753973835983,24.0413380473212,8.1,10.2,7.9
30156,"Marguerittes",26.1721979449628,47.7028463446321,25.9359867721743,9.3,8.51541277902445,27.1354295617727,6.8,9.6,8.4
30169,"Milhaud",31.4848839151495,47.5363287122098,21.7137130449307,9.5,8.88591949223317,37.4209416725228,10.9,10.5,10.2
30189,"Nîmes",31.7027224112786,45.8812726192405,21.9116296656404,8.6,7.57170636849781,45.0450317871439,12.2,12.8,9.9
30202,"Pont-Saint-Esprit",24.4622641509434,47.2924528301887,29.0754716981132,9.4,9.95283018867925,33.6525034909236,8.1,10.5,12.5
30206,"Poulx",26.1741798442294,50.4602312957281,22.9407599716781,8.2,5.0271418456455,24.6492048643592,5,7.4,6.4
30209,"Pujaut",26.0747185261003,50.7676560900716,23.8229273285568,8.4,4.58034800409417,20.4637096774194,5.2,7.2,7.1
30210,"Quissac",26.4749481174029,49.0364660539579,25.61517936555,9.5,10.96946338571,24.9093107617896,8.2,9.9,11.1
30211,"Redessan",32.1454197560392,51.2317627361875,16.7184883999043,11.2,10.9782348720402,27.9178338001867,11.2,9.2,8.9
30217,"Rochefort-du-Gard",28.5191263729327,51.5970205782098,20.0227244034844,9.7,6.94356773134705,18.3753364325911,6.9,9.4,4.9
30221,"Roquemaure",30.8360477741585,49.9276149113283,19.3087224031849,11,11.5273253709736,27.7636824936571,14.4,11.7,11.5
30223,"Rousson",26.6804312915806,48.107364074329,25.4416150493232,11,10.7593484744207,26.5617548879351,6.6,8.7,9.6
30227,"Saint-Ambroix",21.6304671228801,41.3567390657542,36.9235346623029,9.5,9.40196370127938,43.7410071942446,7.5,8.2,21.7
30243,"Saint-Christol-lez-Alès",24.9613492621223,48.1939564300773,26.4371047083626,9.5,8.6718200983837,32.1084864391951,7.7,7.9,11.1
30258,"Saint-Gilles",30.874929893438,48.2263039820527,21.0179472798654,9.4,14.1124509254066,38.4212821631051,13.8,13.1,8.9
30259,"Saint-Hilaire-de-Brethmas",24.3717504332756,49.9566724436742,26.0615251299827,9.5,8.578856152513,28.2307025151778,4.1,10.2,11.6
30263,"Saint-Hippolyte-du-Fort",24.3394715772618,45.0493728315986,31.1982919669069,10,8.1131571924206,29.2061611374408,6.4,8.5,13.5
30274,"Saint-Julien-les-Rosiers",25.0873108265425,52.7648428405122,22.1769499417928,10.7,12.0197904540163,24.4897959183673,4.8,8.5,8.6
30276,"Saint-Laurent-d'Aigouze",24.6886244118461,50.9548851370053,24.8546913921949,10.6,8.93993910877387,16.4584464964693,5.7,11.6,8.2
30284,"Saint-Martin-de-Valgalgues",25.7223549858788,47.9904410167282,26.5261785791875,10.3,9.40690853791006,37.8904481665912,8.5,9.6,13.7
30294,"Saint-Privat-des-Vieux",24.7172564757388,47.4644290404962,28.2378693907333,9,8.57351331630792,15.8724058416603,6.6,7.9,10.4
30305,"Salindres",27.6864035087719,50.0274122807018,22.3410087719298,10.6,12.609649122807,29.3150684931507,7.3,8.4,10.4
30321,"Sommières",30.1785714285714,49.6428571428571,20.5952380952381,11.3,9.74206349206349,33.013589128697,10,10.6,11.4
30333,"Uchaud",29.9726948120143,50.7036336904012,19.9327872295736,12.3,9.28376391514388,26.2220381110191,7.1,11.2,7
30334,"Uzès",20.8616780045351,42.4991049051199,36.8063014679556,8,6.94593626924454,35.804549283909,4.7,7,15.9
30341,"Vauvert",26.7368778664855,47.9276371666384,24.5795821301172,10.2,12.5360964837778,29.4346978557505,8.3,10.7,9.6
30344,"Vergèze",31.3289450275752,49.6886674968867,18.5732076143035,12.7,8.30813022593845,22.9502327246688,8.8,12,9.2
30350,"Le Vigan",23.9341608202914,48.4079870480302,28.0086346465192,8.8,9.12034538586077,32.3857302118172,9.8,7.5,21
30351,"Villeneuve-lès-Avignon",21.9862090829833,46.0093524609654,30.5302369818499,8.4,4.52564000951098,25.6330749354005,4.8,7.4,10.7
31022,"Aucamville",31.233286982565,55.0219274788747,13.8624451813028,14.3,11.8515349235212,20.5093312597201,7.7,14,5.5
31032,"Aussonne",33.1949095780308,51.0783657066309,16.0348292029471,11.4,5.51908908238446,21.6102806189352,9.9,11.3,4.6
31033,"Auterive",29.2711830930278,49.0124432154849,21.9435117519257,11.3,9.0065178747778,24.239371347975,8.1,10,10.2
31035,"Auzeville-Tolosane",42.796410014171,39.8677373641946,17.0288143599433,10.1,4.27491733585262,68.7203791469194,8.6,7.2,6.2
31044,"Balma",31.0842680471671,50.1466781708369,20.3853897037676,10.9,3.84239286741444,25.9807295251204,8.2,9.8,6.3
31048,"Baziège",30.5137666761283,53.1365313653137,16.8322452455294,12.5,6.27306273062731,18.75,6.3,13.1,11.8
31056,"Beauzelle",35.1358411703239,49.542842215256,15.8568443051202,11.5,6.3871473354232,28.394410756657,12.4,10.9,7.2
31066,"Bessières",29.5925661186562,48.9873719323326,20.5146533238027,14,9.34000476530855,17.8015564202335,7.8,12,17.5
31069,"Blagnac",29.993198821129,53.6537444268118,16.1301292223985,11.3,6.491347389103,22.2253521126761,8.3,12.6,6.7
31079,"Bouloc",30.5839727195226,53.4739982949702,15.8780903665814,10.3,9.03665814151748,16.1020326823436,6,11,4.4
31091,"Bruguières",29.1757596105422,51.2170555648817,19.9261373174417,11.6,7.75558166862515,17.0108161258604,5,12,8.2
31107,"Carbonne",27.2442042879554,46.1739585149033,26.215792225902,10,9.16855499389925,25.4813137032843,7.8,7.9,11.4
31113,"Castanet-Tolosan",29.9469905388177,49.6946923438234,18.7143528148695,12.6,5.84446084680937,24.2371050499595,6.7,9.9,6.3
31116,"Castelginest",32.3372563442442,56.7488047076131,20.6693637366679,12.4,9.48878264067672,20.6416072585872,7.6,12.1,7
31117,"Castelmaurou",28.4622302158273,47.9091726618705,23.6510791366906,8.8,5.03597122302158,25.8094791177851,5.5,9.1,8.6
31118,"Castelnau-d'Estrétefonds",32.7707660698562,56.354564132668,10.1115350748459,12.6,12.1954798943352,16.6666666666667,7.2,13,5.9
31135,"Cazères",29.9937251621,45.5553231541518,24.6810290734156,12.3,10.0815728927003,30.5785123966942,12.6,10.9,14.8
31149,"Colomiers",32.3265021539381,52.2896486466297,16.7160536865958,10.6,8.61077218058218,27.1155769322349,9.9,12.2,6.4
31150,"Cornebarrieu",30.7202351788339,56.4551690347869,12.5428711415973,14,8.05977462028417,21.3495335213712,7.9,13.5,4.5
31157,"Cugnaux",32.6630942431542,50.6513937367878,16.469200137653,11.4,8.18052209822526,25.4683102009124,9.8,13.3,5.2
31165,"Eaunes",30.8448540706605,55.2995391705069,14.1013824884793,12.7,8.44854070660522,22.9166666666667,7.2,11.4,4.5
31169,"Escalquens",26.295448038935,52.3904952762668,21.2281706269682,10,5.29630689951331,18.5792349726776,6.9,9.7,7.6
