"code","libelle_x","pct_pop_0_24","pct_pop_25_64","pct_pop_65_plus","pct_union_libre","pct_ouvriers","pct_sans_emploi","pct_fam_3_enfants_plus","taux_de_natalite_annuel_moyen_2015_2021","taux_de_mortalite_annuel_moyen_2015_2021"
79062,"Cerizay",28.788826349802,45.0281425891182,25.8494892641234,10.1,17.5526370648322,15.5605761084439,10,9.6,11.9
79079,"Mauléon",32.0227986506921,47.5863673374433,20.5304175875305,10.6,16.249854600442,9.20514319111631,11.9,11.8,9
79081,"Chauray",26.7095511117326,51.7270311844497,21.3816249475598,11.2,5.73346385120962,11.2141201640221,4.9,8.9,7.5
79109,"Échiré",23.4006255331248,50.0710833096389,26.2439579186807,11.6,9.66733011088996,10.061919504644,4.8,8.1,9.1
79174,"Melle",22.6626016260163,47.1883468834688,30.2337398373984,10.5,11.3313008130081,17.8952473326867,5.3,6.4,18.2
79179,"Moncoutant-sur-Sèvre",25.3490658800393,45.5260570304818,29.2232055063913,9.5,15.4965585054081,13.1243063263041,9.2,8.4,14.2
79185,"Aigondigné",28.8412017167382,53.8412017167382,17.7896995708155,13.2,11.7381974248927,10.589151310667,5.2,9.5,8.4
79191,"Niort",27.2083494916454,49.6771147717884,22.9358107538485,11.3,8.23989613717985,17.5811403508772,7.5,10,10
79195,"Nueil-les-Aubiers",31.0636004311894,47.2871002515271,20.7869205892921,9.7,18.9723320158103,11.4423297408851,14.2,9.5,10.4
79202,"Parthenay",24.3487770928614,45.1580831179161,30.8908331676278,9.9,11.9805130244581,19.5966242311543,7,7.1,12.6
79270,"Saint-Maixent-l'École",35.1668045216432,41.2599944858009,22.9804245933278,9.2,11.3868210642404,17.2619047619048,9.9,8.8,13.3
79329,"Thouars",28.4857142857143,51.2214285714286,32.0928571428571,10.4,16.4642857142857,16.6233533470741,8.2,9,12.1
79355,"Vouillé",25.7650830661615,52.7834450597493,22.2384144564267,9.2,9.41416496648207,9.12801484230056,5,8.7,8.1
80001,"Abbeville",27.1608763000664,47.3556096481522,25.0984731135207,14.9,12.2947554768754,22.7593989428045,8.7,10.4,13
80016,"Albert",29.0461098047234,47.6024946324507,22.9117677129128,13.6,12.841222778857,20.3548085901027,8.9,9.8,14.3
80021,"Amiens",37.5131898971001,46.3872778297474,15.5367633302152,12.5,8.23723105706268,27.9372413300985,11.7,12.2,8.2
80131,"Boves",29.1288566243194,49.848759830611,20.5686630369026,12.5,8.13672111312765,12.7920337035619,5.3,10.1,6.3
80164,"Camon",26.3706388763027,47.4399637516991,25.8269143633892,10.8,8.40507476212053,13.7507673419276,7.7,7.5,8.9
80212,"Corbie",27.1976687712482,45.2808806864174,28.1042577302898,11.9,10.296260320544,20.1250837614474,8.1,8.7,21.3
80253,"Doullens",29.9571550985433,45.4327335047129,25.5698371893745,12.9,13.1448157669237,24.5283018867925,13.2,10,15.4
80368,"Friville-Escarbotin",28.154257690593,49.5541685242978,22.2024074899688,14.1,19.6834596522514,16.8961560527826,8.4,8.6,13.9
